date_index,day_of_week,day_of_year,is_weekend,is_holiday,product,category,unit_cost,price,discount_rate,effective_price,competitor_price,price_gap_pct,marketing_spend,visibility_index,units_sold,revenue,profit,margin_pct
534,2,169,0,0,AlphaWatch,Wearables,40,79.51,0.015,78.32,70.99,10.32,73.32,0.945,16,1253.08,613.08,48.93
534,2,169,0,0,BetaBuds,Audio,25,62.38,0.126,54.52,74.44,-26.76,10.22,0.5,5,272.6,147.6,54.15
534,2,169,0,0,GammaBand,Wearables,18,38.25,0.158,32.21,36.52,-11.81,0.14,0.5,4,128.83,56.83,44.11
534,2,169,0,0,DeltaDock,Accessories,30,59.43,0.042,56.93,53.48,6.46,48.99,0.802,3,170.8,80.8,47.31
534,2,169,0,0,EpsilonCam,Imaging,55,128.11,0.062,120.17,136.95,-12.25,20.11,0.65,3,360.5,195.5,54.23
534,2,169,0,0,ZetaHub,Accessories,22,49.63,0.023,48.49,46.35,4.61,32.09,0.5,10,484.89,264.89,54.63
534,2,169,0,0,EtaDesk,Furniture,80,150.5,0.047,143.43,149.08,-3.79,29.61,1.009,6,860.56,380.56,44.22
534,2,169,0,0,ThetaMat,Accessories,15,35.14,0.022,34.37,35.29,-2.62,28.17,0.609,24,824.81,464.81,56.35
535,3,170,0,0,AlphaWatch,Wearables,40,106.55,0.07,99.09,119.85,-17.32,15.1,0.5,3,297.27,177.27,59.63
535,3,170,0,0,BetaBuds,Audio,25,48.98,0.099,44.13,42.93,2.8,25.36,0.875,23,1015.01,440.01,43.35
535,3,170,0,0,GammaBand,Wearables,18,46.18,0.043,44.19,46.2,-4.34,53.31,0.919,24,1060.66,628.66,59.27
535,3,170,0,0,DeltaDock,Accessories,30,75.2,0.019,73.77,74.71,-1.26,51.1,1.237,3,221.31,131.31,59.33
535,3,170,0,0,EpsilonCam,Imaging,55,100.91,0.171,83.65,91.15,-8.22,9.12,0.531,4,334.62,114.62,34.25
535,3,170,0,0,ZetaHub,Accessories,22,44.08,0.015,43.42,43.64,-0.51,10.9,0.5,7,303.93,149.93,49.33
535,3,170,0,0,EtaDesk,Furniture,80,135.7,0.069,126.34,118.17,6.91,8.74,0.523,2,252.67,92.67,36.68
535,3,170,0,0,ThetaMat,Accessories,15,35.07,0.053,33.21,45.13,-26.41,52.53,0.95,66,2191.95,1201.95,54.83
536,4,171,0,0,AlphaWatch,Wearables,40,91.98,0.023,89.86,83.28,7.91,27.79,0.923,5,449.32,249.32,55.49
536,4,171,0,0,BetaBuds,Audio,25,63.13,0.068,58.84,60.1,-2.1,24.61,0.811,13,764.88,439.88,57.51
536,4,171,0,0,GammaBand,Wearables,18,43.24,0.091,39.31,43.37,-9.37,58.98,1.119,47,1847.34,1001.34,54.2
536,4,171,0,0,DeltaDock,Accessories,30,83.63,0.263,61.64,84.83,-27.34,22.77,0.743,3,184.91,94.91,51.33
536,4,171,0,0,EpsilonCam,Imaging,55,117.0,0.083,107.29,133.47,-19.62,105.71,1.224,12,1287.47,627.47,48.74
536,4,171,0,0,ZetaHub,Accessories,22,47.5,0.007,47.17,59.4,-20.59,4.96,0.5,5,235.84,125.84,53.36
536,4,171,0,0,EtaDesk,Furniture,80,221.14,0.114,195.93,259.62,-24.53,25.04,0.707,6,1175.58,695.58,59.17
536,4,171,0,0,ThetaMat,Accessories,15,28.0,0.121,24.61,28.83,-14.63,85.83,1.192,98,2411.98,941.98,39.05
537,5,172,1,0,AlphaWatch,Wearables,40,85.88,0.276,62.18,78.09,-20.38,141.98,1.5,26,1616.61,576.61,35.67
537,5,172,1,0,BetaBuds,Audio,25,45.51,0.088,41.51,50.5,-17.81,29.66,0.501,13,539.57,214.57,39.77
537,5,172,1,0,GammaBand,Wearables,18,36.2,0.047,34.5,40.36,-14.52,28.97,0.5,34,1172.95,560.95,47.82
537,5,172,1,0,DeltaDock,Accessories,30,71.94,0.167,59.93,81.88,-26.81,3.11,0.581,1,59.93,29.93,49.94
537,5,172,1,0,EpsilonCam,Imaging,55,147.26,0.105,131.8,164.54,-19.9,27.05,0.532,4,527.19,307.19,58.27
537,5,172,1,0,ZetaHub,Accessories,22,43.46,0.11,38.68,48.54,-20.31,35.0,0.651,28,1083.02,467.02,43.12
537,5,172,1,0,EtaDesk,Furniture,80,206.83,0.083,189.66,204.77,-7.38,43.68,0.906,6,1137.98,657.98,57.82
537,5,172,1,0,ThetaMat,Accessories,15,40.14,0.024,39.18,48.29,-18.87,12.89,0.739,18,705.18,435.18,61.71
538,6,173,1,0,AlphaWatch,Wearables,40,89.04,0.112,79.07,100.24,-21.12,74.86,1.089,13,1027.88,507.88,49.41
538,6,173,1,0,BetaBuds,Audio,25,53.54,0.022,52.36,45.33,15.51,23.0,0.688,5,261.81,136.81,52.26
538,6,173,1,0,GammaBand,Wearables,18,39.36,0.021,38.53,36.15,6.59,16.9,0.5,23,886.27,472.27,53.29
538,6,173,1,0,DeltaDock,Accessories,30,54.33,0.041,52.1,65.22,-20.11,48.2,0.99,6,312.61,132.61,42.42
538,6,173,1,0,EpsilonCam,Imaging,55,152.79,0.044,146.07,143.92,1.49,19.39,0.864,2,292.13,182.13,62.35
538,6,173,1,0,ZetaHub,Accessories,22,47.1,0.067,43.94,56.97,-22.86,41.2,0.874,30,1318.33,658.33,49.94
538,6,173,1,0,EtaDesk,Furniture,80,214.77,0.038,206.61,245.74,-15.92,35.5,0.828,5,1033.04,633.04,61.28
538,6,173,1,0,ThetaMat,Accessories,15,39.13,0.089,35.65,36.88,-3.34,15.28,0.852,18,641.65,371.65,57.92
539,0,174,0,0,AlphaWatch,Wearables,40,107.63,0.193,86.86,93.31,-6.92,99.62,1.228,8,694.86,374.86,53.95
539,0,174,0,0,BetaBuds,Audio,25,66.65,0.191,53.92,74.3,-27.43,11.97,0.724,10,539.2,289.2,53.63
539,0,174,0,0,GammaBand,Wearables,18,43.8,0.116,38.72,47.23,-18.02,5.31,0.697,11,425.91,227.91,53.51
539,0,174,0,0,DeltaDock,Accessories,30,66.54,0.05,63.21,66.12,-4.4,44.62,0.863,3,189.64,99.64,52.54
539,0,174,0,0,EpsilonCam,Imaging,55,146.89,0.176,121.04,148.62,-18.56,89.57,1.173,7,847.26,462.26,54.56
539,0,174,0,0,ZetaHub,Accessories,22,49.61,0.018,48.72,55.65,-12.46,24.05,0.874,16,779.47,427.47,54.84
539,0,174,0,0,EtaDesk,Furniture,80,179.51,0.163,150.25,208.07,-27.79,12.68,0.503,3,450.75,210.75,46.76
539,0,174,0,0,ThetaMat,Accessories,15,27.57,0.15,23.43,22.47,4.29,47.01,0.709,86,2015.37,725.37,35.99
540,1,175,0,0,AlphaWatch,Wearables,40,84.19,0.064,78.8,80.4,-1.99,8.84,0.774,3,236.41,116.41,49.24
540,1,175,0,0,BetaBuds,Audio,25,55.61,0.016,54.72,56.94,-3.9,12.73,0.603,4,218.88,118.88,54.31
540,1,175,0,0,GammaBand,Wearables,18,48.26,0.129,42.03,52.9,-20.54,5.5,0.564,14,588.48,336.48,57.18
540,1,175,0,0,DeltaDock,Accessories,30,51.65,0.078,47.62,53.87,-11.6,30.4,0.726,6,285.73,105.73,37.0
540,1,175,0,0,EpsilonCam,Imaging,55,124.23,0.038,119.51,132.58,-9.86,155.92,1.5,17,2031.66,1096.66,53.98
540,1,175,0,0,ZetaHub,Accessories,22,49.72,0.025,48.48,44.78,8.26,57.2,0.811,21,1018.02,556.02,54.62
540,1,175,0,0,EtaDesk,Furniture,80,194.12,0.146,165.78,196.62,-15.69,13.92,0.615,2,331.56,171.56,51.74
540,1,175,0,0,ThetaMat,Accessories,15,34.86,0.146,29.77,41.3,-27.92,28.26,0.727,38,1131.28,561.28,49.61
541,2,176,0,0,AlphaWatch,Wearables,40,83.64,0.087,76.36,99.57,-23.31,1.04,0.5,3,229.09,109.09,47.62
541,2,176,0,0,BetaBuds,Audio,25,44.38,0.031,43.0,50.29,-14.49,1.75,0.659,7,301.03,126.03,41.87
541,2,176,0,0,GammaBand,Wearables,18,35.01,0.034,33.82,40.65,-16.8,72.75,1.219,108,3652.52,1708.52,46.78
541,2,176,0,0,DeltaDock,Accessories,30,66.78,0.011,66.05,74.84,-11.75,37.14,0.772,4,264.18,144.18,54.58
541,2,176,0,0,EpsilonCam,Imaging,55,131.08,0.042,125.57,120.12,4.54,0.9,0.575,1,125.57,70.57,56.2
541,2,176,0,0,ZetaHub,Accessories,22,46.32,0.079,42.66,48.22,-11.53,20.73,0.5,20,853.21,413.21,48.43
541,2,176,0,0,EtaDesk,Furniture,80,209.64,0.007,208.17,227.23,-8.39,27.66,0.617,3,624.52,384.52,61.57
541,2,176,0,0,ThetaMat,Accessories,15,38.55,0.075,35.66,40.31,-11.54,19.53,0.619,21,748.83,433.83,57.93
542,3,177,0,0,AlphaWatch,Wearables,40,108.04,0.127,94.32,95.03,-0.75,108.37,1.368,14,1320.46,760.46,57.59
542,3,177,0,0,BetaBuds,Audio,25,69.15,0.048,65.83,54.79,20.15,4.55,0.763,3,197.49,122.49,62.02
542,3,177,0,0,GammaBand,Wearables,18,35.02,0.147,29.87,31.58,-5.41,20.93,0.668,22,657.19,261.19,39.74
542,3,177,0,0,DeltaDock,Accessories,30,57.78,0.147,49.29,59.62,-17.33,92.69,1.265,10,492.86,192.86,39.13
542,3,177,0,0,EpsilonCam,Imaging,55,137.24,0.111,122.01,141.32,-13.67,19.53,0.775,6,732.04,402.04,54.92
542,3,177,0,0,ZetaHub,Accessories,22,61.03,0.142,52.36,69.15,-24.28,28.89,1.029,21,1099.64,637.64,57.99
542,3,177,0,0,EtaDesk,Furniture,80,167.99,0.16,141.11,179.96,-21.59,8.05,0.562,3,423.33,183.33,43.31
542,3,177,0,0,ThetaMat,Accessories,15,30.38,0.002,30.32,25.48,18.99,60.27,1.039,48,1455.32,735.32,50.53
543,4,178,0,0,AlphaWatch,Wearables,40,75.21,0.002,75.06,61.78,21.49,65.11,1.025,8,600.48,280.48,46.71
543,4,178,0,0,BetaBuds,Audio,25,56.82,0.059,53.47,62.94,-15.05,42.6,0.716,9,481.21,256.21,53.24
543,4,178,0,0,GammaBand,Wearables,18,34.85,0.049,33.14,39.02,-15.06,13.75,0.587,29,961.13,439.13,45.69
543,4,178,0,0,DeltaDock,Accessories,30,81.01,0.067,75.58,83.74,-9.74,13.74,0.729,2,151.16,91.16,60.31
543,4,178,0,0,EpsilonCam,Imaging,55,147.01,0.012,145.25,142.28,2.08,22.14,0.532,1,145.25,90.25,62.13
543,4,178,0,0,ZetaHub,Accessories,22,42.14,0.009,41.76,41.85,-0.21,41.26,0.991,33,1378.1,652.1,47.32
543,4,178,0,0,EtaDesk,Furniture,80,171.35,0.035,165.35,154.17,7.25,0.96,0.5,1,165.35,85.35,51.62
543,4,178,0,0,ThetaMat,Accessories,15,38.36,0.031,37.17,44.12,-15.75,14.69,0.567,8,297.37,177.37,59.65
544,5,179,1,0,AlphaWatch,Wearables,40,91.32,0.016,89.86,99.2,-9.42,45.34,0.883,14,1258.02,698.02,55.49
544,5,179,1,0,BetaBuds,Audio,25,60.71,0.117,53.61,76.39,-29.82,83.15,0.984,19,1018.53,543.53,53.36
544,5,179,1,0,GammaBand,Wearables,18,47.44,0.035,45.78,54.28,-15.66,25.37,0.562,21,961.37,583.37,60.68
544,5,179,1,0,DeltaDock,Accessories,30,82.88,0.113,73.51,78.2,-5.99,24.22,0.565,2,147.03,87.03,59.19
544,5,179,1,0,EpsilonCam,Imaging,55,144.66,0.024,141.19,134.59,4.9,9.82,0.559,1,141.19,86.19,61.04
544,5,179,1,0,ZetaHub,Accessories,22,50.72,0.064,47.47,45.14,5.17,2.41,0.565,5,237.37,127.37,53.66
544,5,179,1,0,EtaDesk,Furniture,80,149.97,0.044,143.37,136.14,5.31,43.82,0.887,6,860.23,380.23,44.2
544,5,179,1,0,ThetaMat,Accessories,15,34.09,0.12,30.0,28.86,3.95,27.5,0.789,34,1019.97,509.97,50.0
545,6,180,1,0,AlphaWatch,Wearables,40,85.05,0.107,75.95,102.63,-26.0,46.02,1.089,8,607.6,287.6,47.33
545,6,180,1,0,BetaBuds,Audio,25,56.84,0.018,55.82,59.8,-6.66,20.03,0.563,14,781.44,431.44,55.21
545,6,180,1,0,GammaBand,Wearables,18,42.33,0.064,39.62,39.71,-0.22,33.17,0.74,20,792.42,432.42,54.57
545,6,180,1,0,DeltaDock,Accessories,30,74.11,0.07,68.92,90.63,-23.95,6.4,0.612,2,137.84,77.84,56.47
545,6,180,1,0,EpsilonCam,Imaging,55,118.94,0.05,112.99,106.18,6.42,124.04,1.5,6,677.96,347.96,51.32
545,6,180,1,0,ZetaHub,Accessories,22,43.66,0.116,38.6,42.86,-9.95,79.56,1.073,32,1235.05,531.05,43.0
545,6,180,1,0,EtaDesk,Furniture,80,152.7,0.063,143.08,136.6,4.74,34.28,0.805,6,858.48,378.48,44.09
545,6,180,1,0,ThetaMat,Accessories,15,38.96,0.013,38.45,39.44,-2.5,8.41,0.766,14,538.35,328.35,60.99
546,0,181,0,0,AlphaWatch,Wearables,40,76.25,0.085,69.77,74.2,-5.97,22.29,0.728,5,348.84,148.84,42.67
546,0,181,0,0,BetaBuds,Audio,25,51.4,0.141,44.15,56.09,-21.28,114.51,1.407,43,1898.56,823.56,43.38
546,0,181,0,0,GammaBand,Wearables,18,43.76,0.067,40.83,54.72,-25.39,9.19,0.702,26,1061.53,593.53,55.91
546,0,181,0,0,DeltaDock,Accessories,30,69.92,0.055,66.07,82.7,-20.1,0.76,0.5,2,132.15,72.15,54.6
546,0,181,0,0,EpsilonCam,Imaging,55,143.91,0.024,140.46,164.17,-14.44,8.41,0.5,1,140.46,85.46,60.84
546,0,181,0,0,ZetaHub,Accessories,22,51.08,0.077,47.15,56.49,-16.54,40.06,1.143,42,1980.17,1056.17,53.34
546,0,181,0,0,EtaDesk,Furniture,80,155.89,0.178,128.14,158.68,-19.25,23.63,0.936,6,768.85,288.85,37.57
546,0,181,0,0,ThetaMat,Accessories,15,36.81,0.136,31.8,27.73,14.69,57.91,0.718,59,1876.43,991.43,52.84
547,1,182,0,0,AlphaWatch,Wearables,40,98.7,0.123,86.56,95.14,-9.02,21.42,0.797,4,346.24,186.24,53.79
547,1,182,0,0,BetaBuds,Audio,25,53.53,0.028,52.03,56.58,-8.04,4.76,0.73,4,208.12,108.12,51.95
547,1,182,0,0,GammaBand,Wearables,18,35.66,0.016,35.09,34.95,0.4,30.9,0.818,53,1859.74,905.74,48.7
547,1,182,0,0,DeltaDock,Accessories,30,56.56,0.04,54.3,60.13,-9.7,14.85,0.655,2,108.6,48.6,44.75
547,1,182,0,0,EpsilonCam,Imaging,55,124.05,0.039,119.21,128.43,-7.18,0.39,0.5,1,119.21,64.21,53.86
547,1,182,0,0,ZetaHub,Accessories,22,47.13,0.036,45.43,49.01,-7.3,19.02,1.019,20,908.67,468.67,51.58
547,1,182,0,0,EtaDesk,Furniture,80,183.02,0.097,165.27,159.34,3.72,34.17,0.787,3,495.8,255.8,51.59
547,1,182,0,0,ThetaMat,Accessories,15,29.0,0.054,27.43,29.07,-5.63,26.25,0.566,64,1755.78,795.78,45.32
548,2,183,0,0,AlphaWatch,Wearables,40,105.63,0.034,102.04,112.88,-9.6,42.33,0.851,5,510.19,310.19,60.8
548,2,183,0,0,BetaBuds,Audio,25,54.34,0.143,46.57,56.32,-17.31,116.87,1.354,38,1769.64,819.64,46.32
548,2,183,0,0,GammaBand,Wearables,18,47.3,0.063,44.32,53.66,-17.41,66.94,1.086,54,2393.29,1421.29,59.39
548,2,183,0,0,DeltaDock,Accessories,30,57.33,0.013,56.58,56.37,0.38,39.04,0.749,3,169.75,79.75,46.98
548,2,183,0,0,EpsilonCam,Imaging,55,129.09,0.105,115.54,117.5,-1.67,58.13,1.142,7,808.75,423.75,52.4
548,2,183,0,0,ZetaHub,Accessories,22,44.62,0.052,42.3,48.95,-13.59,10.97,0.629,13,549.9,263.9,47.99
548,2,183,0,0,EtaDesk,Furniture,80,175.65,0.043,168.1,169.46,-0.8,16.84,0.712,4,672.39,352.39,52.41
548,2,183,0,0,ThetaMat,Accessories,15,33.53,0.016,32.99,32.05,2.94,102.19,1.259,53,1748.66,953.66,54.54
549,3,184,0,0,AlphaWatch,Wearables,40,103.31,0.049,98.25,103.76,-5.31,16.17,0.5,2,196.5,116.5,59.29
549,3,184,0,0,BetaBuds,Audio,25,53.2,0.127,46.44,57.04,-18.58,8.72,0.603,12,557.32,257.32,46.17
549,3,184,0,0,GammaBand,Wearables,18,40.12,0.046,38.27,32.08,19.31,8.38,0.541,8,306.2,162.2,52.97
549,3,184,0,0,DeltaDock,Accessories,30,72.7,0.078,67.03,77.39,-13.39,74.67,1.084,9,603.26,333.26,55.24
549,3,184,0,0,EpsilonCam,Imaging,55,138.14,0.052,130.96,136.61,-4.14,29.93,0.92,3,392.87,227.87,58.0
549,3,184,0,0,ZetaHub,Accessories,22,50.82,0.068,47.36,40.6,16.66,32.44,0.662,10,473.64,253.64,53.55
549,3,184,0,0,EtaDesk,Furniture,80,199.94,0.167,166.55,192.81,-13.62,22.31,0.86,4,666.2,346.2,51.97
549,3,184,0,0,ThetaMat,Accessories,15,34.88,0.099,31.43,32.71,-3.92,13.96,0.5,15,471.4,246.4,52.27
550,4,185,0,0,AlphaWatch,Wearables,40,92.46,0.215,72.58,115.69,-37.26,25.57,0.891,9,653.23,293.23,44.89
550,4,185,0,0,BetaBuds,Audio,25,42.75,0.173,35.35,36.52,-3.19,2.48,0.5,10,353.54,103.54,29.29
550,4,185,0,0,GammaBand,Wearables,18,47.06,0.089,42.87,49.41,-13.23,29.79,0.694,19,814.56,472.56,58.01
550,4,185,0,0,DeltaDock,Accessories,30,69.72,0.029,67.7,65.1,3.99,74.65,1.017,3,203.09,113.09,55.69
550,4,185,0,0,EpsilonCam,Imaging,55,131.59,0.029,127.77,139.22,-8.22,13.93,0.5,3,383.32,218.32,56.96
550,4,185,0,0,ZetaHub,Accessories,22,47.73,0.038,45.92,46.55,-1.36,1.18,0.5,4,183.67,95.67,52.09
550,4,185,0,0,EtaDesk,Furniture,80,165.63,0.083,151.88,151.46,0.28,99.88,1.308,8,1215.06,575.06,47.33
550,4,185,0,0,ThetaMat,Accessories,15,31.82,0.068,29.66,32.55,-8.89,22.17,0.866,37,1097.28,542.28,49.42
551,5,186,1,0,AlphaWatch,Wearables,40,80.37,0.004,80.05,74.32,7.71,22.09,0.661,6,480.29,240.29,50.03
551,5,186,1,0,BetaBuds,Audio,25,55.62,0.017,54.67,62.87,-13.04,77.35,1.13,26,1421.54,771.54,54.27
551,5,186,1,0,GammaBand,Wearables,18,38.19,0.059,35.94,44.61,-19.44,57.27,1.176,69,2479.64,1237.64,49.91
551,5,186,1,0,DeltaDock,Accessories,30,83.62,0.104,74.92,74.22,0.95,12.06,0.548,1,74.92,44.92,59.96
551,5,186,1,0,EpsilonCam,Imaging,55,137.18,0.089,124.97,154.84,-19.29,17.0,0.718,5,624.85,349.85,55.99
551,5,186,1,0,ZetaHub,Accessories,22,49.22,0.182,40.26,48.81,-17.51,35.83,0.812,37,1489.69,675.69,45.36
551,5,186,1,0,EtaDesk,Furniture,80,213.19,0.013,210.42,224.66,-6.34,1.53,0.5,1,210.42,130.42,61.98
551,5,186,1,0,ThetaMat,Accessories,15,29.96,0.136,25.89,26.88,-3.7,27.65,0.632,39,1009.53,424.53,42.05
552,6,187,1,0,AlphaWatch,Wearables,40,93.71,0.089,85.37,103.9,-17.83,7.87,0.733,6,512.22,272.22,53.15
552,6,187,1,0,BetaBuds,Audio,25,45.73,0.102,41.07,49.79,-17.52,29.98,0.971,33,1355.16,530.16,39.12
552,6,187,1,0,GammaBand,Wearables,18,35.36,0.106,31.61,40.07,-21.11,24.19,0.671,62,1959.93,843.93,43.06
552,6,187,1,0,DeltaDock,Accessories,30,75.5,0.14,64.93,75.56,-14.07,4.48,0.5,1,64.93,34.93,53.8
552,6,187,1,0,EpsilonCam,Imaging,55,145.5,0.05,138.22,161.91,-14.63,166.65,1.5,22,3040.95,1830.95,60.21
552,6,187,1,0,ZetaHub,Accessories,22,52.63,0.028,51.16,51.12,0.07,29.47,0.97,24,1227.75,699.75,56.99
552,6,187,1,0,EtaDesk,Furniture,80,180.05,0.093,163.31,180.95,-9.75,21.59,0.5,3,489.92,249.92,51.01
552,6,187,1,0,ThetaMat,Accessories,15,37.81,0.025,36.86,40.37,-8.68,10.49,0.598,8,294.92,174.92,59.31
553,0,188,0,0,AlphaWatch,Wearables,40,73.29,0.153,62.08,68.25,-9.05,44.03,0.692,9,558.69,198.69,35.56
553,0,188,0,0,BetaBuds,Audio,25,48.13,0.01,47.65,50.11,-4.91,93.09,1.446,27,1286.51,611.51,47.53
553,0,188,0,0,GammaBand,Wearables,18,36.81,0.06,34.6,33.44,3.47,5.74,0.561,19,657.43,315.43,47.98
553,0,188,0,0,DeltaDock,Accessories,30,85.27,0.025,83.14,73.51,13.1,11.92,0.705,1,83.14,53.14,63.92
553,0,188,0,0,EpsilonCam,Imaging,55,130.54,0.02,127.93,138.57,-7.68,5.61,0.652,1,127.93,72.93,57.01
553,0,188,0,0,ZetaHub,Accessories,22,60.01,0.106,53.65,64.41,-16.71,10.64,0.596,7,375.54,221.54,58.99
553,0,188,0,0,EtaDesk,Furniture,80,159.19,0.057,150.12,149.55,0.38,0.75,0.5,1,150.12,70.12,46.71
553,0,188,0,0,ThetaMat,Accessories,15,37.12,0.149,31.59,41.6,-24.06,2.89,0.5,10,315.89,165.89,52.52
554,1,189,0,0,AlphaWatch,Wearables,40,98.38,0.11,87.56,112.18,-21.95,13.09,0.771,7,612.91,332.91,54.32
554,1,189,0,0,BetaBuds,Audio,25,69.39,0.027,67.52,72.12,-6.38,5.7,0.5,3,202.55,127.55,62.97
554,1,189,0,0,GammaBand,Wearables,18,49.53,0.083,45.42,44.46,2.16,1.37,0.545,5,227.1,137.1,60.37
554,1,189,0,0,DeltaDock,Accessories,30,68.52,0.088,62.49,79.74,-21.63,3.76,0.5,1,62.49,32.49,51.99
554,1,189,0,0,EpsilonCam,Imaging,55,109.64,0.165,91.55,95.54,-4.18,19.36,0.643,3,274.65,109.65,39.92
554,1,189,0,0,ZetaHub,Accessories,22,52.19,0.035,50.36,59.43,-15.26,67.13,1.157,17,856.18,482.18,56.32
554,1,189,0,0,EtaDesk,Furniture,80,150.2,0.157,126.62,166.54,-23.97,8.22,0.663,4,506.47,186.47,36.82
554,1,189,0,0,ThetaMat,Accessories,15,28.85,0.068,26.89,26.3,2.24,50.1,0.841,77,2070.39,915.39,44.21
555,2,190,0,0,AlphaWatch,Wearables,40,93.04,0.069,86.62,106.08,-18.34,64.78,1.07,10,866.2,466.2,53.82
555,2,190,0,0,BetaBuds,Audio,25,47.83,0.032,46.3,42.7,8.43,54.77,0.961,27,1250.08,575.08,46.0
555,2,190,0,0,GammaBand,Wearables,18,39.04,0.114,34.59,43.43,-20.36,89.85,1.448,73,2525.03,1211.03,47.96
555,2,190,0,0,DeltaDock,Accessories,30,78.56,0.136,67.88,67.26,0.92,16.55,0.561,1,67.88,37.88,55.8
555,2,190,0,0,EpsilonCam,Imaging,55,133.26,0.046,127.13,130.41,-2.52,0.98,0.5,1,127.13,72.13,56.74
555,2,190,0,0,ZetaHub,Accessories,22,40.43,0.037,38.93,47.11,-17.35,5.17,0.5,18,700.81,304.81,43.49
555,2,190,0,0,EtaDesk,Furniture,80,172.63,0.021,169.0,159.87,5.71,108.79,1.5,9,1521.04,801.04,52.66
555,2,190,0,0,ThetaMat,Accessories,15,31.64,0.067,29.52,29.06,1.58,59.11,0.749,68,2007.37,987.37,49.19
556,3,191,0,0,AlphaWatch,Wearables,40,76.94,0.0,76.94,66.65,15.44,15.66,0.817,4,307.76,147.76,48.01
556,3,191,0,0,BetaBuds,Audio,25,50.59,0.021,49.53,57.07,-13.22,94.18,1.428,26,1287.72,637.72,49.52
556,3,191,0,0,GammaBand,Wearables,18,48.31,0.121,42.46,39.57,7.31,10.57,0.749,13,552.04,318.04,57.61
556,3,191,0,0,DeltaDock,Accessories,30,79.16,0.08,72.83,90.41,-19.45,0.1,0.56,0,0.0,0.0,58.81
556,3,191,0,0,EpsilonCam,Imaging,55,111.51,0.005,110.95,136.4,-18.66,44.06,0.678,3,332.86,167.86,50.43
556,3,191,0,0,ZetaHub,Accessories,22,59.81,0.13,52.03,66.45,-21.69,39.52,0.664,13,676.45,390.45,57.72
556,3,191,0,0,EtaDesk,Furniture,80,144.55,0.055,136.6,172.81,-20.95,1.35,0.742,3,409.8,169.8,41.43
556,3,191,0,0,ThetaMat,Accessories,15,29.57,0.06,27.8,39.44,-29.52,0.96,0.5,11,305.75,140.75,46.04
557,4,192,0,0,AlphaWatch,Wearables,40,94.77,0.213,74.58,110.61,-32.57,99.74,1.043,22,1640.85,760.85,46.37
557,4,192,0,0,BetaBuds,Audio,25,50.97,0.09,46.38,47.96,-3.29,11.7,0.776,8,371.06,171.06,46.1
557,4,192,0,0,GammaBand,Wearables,18,43.53,0.016,42.83,48.78,-12.19,28.49,0.778,14,599.67,347.67,57.98
557,4,192,0,0,DeltaDock,Accessories,30,76.58,0.114,67.85,64.07,5.9,41.11,0.868,2,135.7,75.7,55.78
557,4,192,0,0,EpsilonCam,Imaging,55,98.02,0.011,96.94,110.85,-12.55,15.47,0.732,7,678.59,293.59,43.26
557,4,192,0,0,ZetaHub,Accessories,22,39.87,0.053,37.76,44.89,-15.89,15.88,0.787,13,490.84,204.84,41.73
557,4,192,0,0,EtaDesk,Furniture,80,165.0,0.12,145.2,141.82,2.38,6.74,0.634,2,290.4,130.4,44.9
557,4,192,0,0,ThetaMat,Accessories,15,28.22,0.107,25.2,30.59,-17.62,21.0,0.682,63,1587.63,642.63,40.48
558,5,193,1,0,AlphaWatch,Wearables,40,80.51,0.073,74.63,98.22,-24.01,55.41,0.983,14,1044.86,484.86,46.4
558,5,193,1,0,BetaBuds,Audio,25,61.22,0.058,57.67,76.0,-24.12,33.66,0.7,15,865.04,490.04,56.65
558,5,193,1,0,GammaBand,Wearables,18,41.69,0.076,38.52,48.53,-20.62,4.76,0.5,14,539.3,287.3,53.27
558,5,193,1,0,DeltaDock,Accessories,30,86.23,0.032,83.47,84.67,-1.42,23.56,0.694,1,83.47,53.47,64.06
558,5,193,1,0,EpsilonCam,Imaging,55,106.14,0.078,97.86,112.76,-13.21,69.05,1.204,20,1957.22,857.22,43.8
558,5,193,1,0,ZetaHub,Accessories,22,45.66,0.123,40.04,40.78,-1.81,122.43,1.5,99,3964.34,1786.34,45.06
558,5,193,1,0,EtaDesk,Furniture,80,160.14,0.148,136.44,183.0,-25.44,33.26,0.884,6,818.64,338.64,41.37
558,5,193,1,0,ThetaMat,Accessories,15,30.69,0.076,28.36,29.07,-2.45,47.96,0.728,97,2750.68,1295.68,47.1
559,6,194,1,0,AlphaWatch,Wearables,40,88.16,0.019,86.48,89.75,-3.64,44.8,0.946,5,432.42,232.42,53.75
559,6,194,1,0,BetaBuds,Audio,25,62.73,0.002,62.6,62.29,0.5,7.35,0.73,7,438.23,263.23,60.07
559,6,194,1,0,GammaBand,Wearables,18,48.08,0.133,41.69,56.03,-25.6,18.52,0.679,24,1000.45,568.45,56.82
559,6,194,1,0,DeltaDock,Accessories,30,80.56,0.12,70.89,82.5,-14.07,1.73,0.5,2,141.79,81.79,57.68
559,6,194,1,0,EpsilonCam,Imaging,55,149.79,0.029,145.45,168.17,-13.51,20.39,0.51,2,290.89,180.89,62.19
559,6,194,1,0,ZetaHub,Accessories,22,57.57,0.176,47.44,62.72,-24.37,41.02,0.88,29,1375.69,737.69,53.62
559,6,194,1,0,EtaDesk,Furniture,80,205.43,0.039,197.42,186.56,5.82,17.12,0.736,3,592.25,352.25,59.48
